ภาค,จังหวัด,เขตการปกครอง,กลุ่มอายุ (ย้ายถิ่น),ยอดรวม,ยอดรวม,ยอดรวม,ผู้ย้ายถิ่น,ผู้ย้ายถิ่น,ผู้ย้ายถิ่น,ผู้ไม่ย้ายถิ่น,ผู้ไม่ย้ายถิ่น,ผู้ไม่ย้ายถิ่น
ภาคกลาง,ตราด,ในเขตเทศบาล,60 ปีขึ้นไป," 16,428 "," 7,581 "," 8,847 ", 75 , 75 , -   ," 16,353 "," 7,506 "," 8,847 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,ยอดรวม," 198,705 "," 101,193 "," 97,512 "," 3,229 "," 1,893 "," 1,337 "," 195,476 "," 99,300 "," 96,175 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,0 - 5," 12,720 "," 7,229 "," 5,491 ", 631 , 385 , 246 ," 12,089 "," 6,844 "," 5,245 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,6 - 12," 17,929 "," 8,506 "," 9,424 ", 172 , 172 , -   ," 17,757 "," 8,334 "," 9,424 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,13 - 14," 5,678 "," 3,241 "," 2,437 ", -   , -   , -   ," 5,678 "," 3,241 "," 2,437 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,15 - 19," 11,618 "," 5,913 "," 5,705 ", 287 , 124 , 163 ," 11,331 "," 5,789 "," 5,542 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,20 - 24," 12,449 "," 6,376 "," 6,073 ", 315 , 315 , -   ," 12,134 "," 6,061 "," 6,073 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,25 - 29," 13,503 "," 7,246 "," 6,257 ", 257 , 192 , 66 ," 13,246 "," 7,054 "," 6,191 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,30 - 34," 13,933 "," 7,587 "," 6,346 ", 415 , -   , 415 ," 13,518 "," 7,587 "," 5,931 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,35 - 39," 15,555 "," 8,035 "," 7,520 ", 283 , 283 , -   ," 15,272 "," 7,752 "," 7,520 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,40 - 44," 17,858 "," 9,556 "," 8,301 ", 430 , 163 , 267 ," 17,428 "," 9,393 "," 8,034 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,45 - 49," 15,155 "," 7,285 "," 7,870 ", 328 , 148 , 180 ," 14,827 "," 7,137 "," 7,690 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,50 - 54," 13,640 "," 6,667 "," 6,974 ", -   , -   , -   ," 13,640 "," 6,667 "," 6,974 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,55 - 59," 16,070 "," 8,079 "," 7,990 ", -   , -   , -   ," 16,070 "," 8,079 "," 7,990 "
ภาคกลาง,ตราด,นอกเขตเทศบาล,60 ปีขึ้นไป," 32,597 "," 15,473 "," 17,124 ", 111 , 111 , -   ," 32,486 "," 15,362 "," 17,124 "
ภาคกลาง,ฉะเชิงเทรา,รวม,ยอดรวม," 846,008 "," 416,001 "," 430,006 ", 841 , 532 , 309 ," 845,167 "," 415,469 "," 429,697 "
ภาคกลาง,ฉะเชิงเทรา,รวม,0 - 5," 45,821 "," 22,890 "," 22,931 ", 532 , 532 , -   ," 45,289 "," 22,358 "," 22,931 "
ภาคกลาง,ฉะเชิงเทรา,รวม,6 - 12," 70,621 "," 39,258 "," 31,362 ", -   , -   , -   ," 70,621 "," 39,258 "," 31,362 "
ภาคกลาง,ฉะเชิงเทรา,รวม,13 - 14," 27,670 "," 12,341 "," 15,329 ", -   , -   , -   ," 27,670 "," 12,341 "," 15,329 "
ภาคกลาง,ฉะเชิงเทรา,รวม,15 - 19," 47,797 "," 24,977 "," 22,820 ", 309 , -   , 309 ," 47,488 "," 24,977 "," 22,511 "
ภาคกลาง,ฉะเชิงเทรา,รวม,20 - 24," 52,448 "," 26,948 "," 25,500 ", -   , -   , -   ," 52,448 "," 26,948 "," 25,500 "
ภาคกลาง,ฉะเชิงเทรา,รวม,25 - 29," 57,321 "," 30,455 "," 26,866 ", -   , -   , -   ," 57,321 "," 30,455 "," 26,866 "
ภาคกลาง,ฉะเชิงเทรา,รวม,30 - 34," 59,035 "," 30,417 "," 28,618 ", -   , -   , -   ," 59,035 "," 30,417 "," 28,618 "
ภาคกลาง,ฉะเชิงเทรา,รวม,35 - 39," 64,189 "," 30,972 "," 33,217 ", -   , -   , -   ," 64,189 "," 30,972 "," 33,217 "
ภาคกลาง,ฉะเชิงเทรา,รวม,40 - 44," 67,377 "," 37,812 "," 29,564 ", -   , -   , -   ," 67,377 "," 37,812 "," 29,564 "
ภาคกลาง,ฉะเชิงเทรา,รวม,45 - 49," 72,740 "," 31,763 "," 40,978 ", -   , -   , -   ," 72,740 "," 31,763 "," 40,978 "
ภาคกลาง,ฉะเชิงเทรา,รวม,50 - 54," 68,014 "," 36,990 "," 31,024 ", -   , -   , -   ," 68,014 "," 36,990 "," 31,024 "
ภาคกลาง,ฉะเชิงเทรา,รวม,55 - 59," 59,084 "," 23,653 "," 35,431 ", -   , -   , -   ," 59,084 "," 23,653 "," 35,431 "
ภาคกลาง,ฉะเชิงเทรา,รวม,60 ปีขึ้นไป," 153,891 "," 67,525 "," 86,366 ", -   , -   , -   ," 153,891 "," 67,525 "," 86,366 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,ยอดรวม," 244,268 "," 119,350 "," 124,916 ",,,," 244,268 "," 119,350 "," 124,916 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,0 - 5," 19,467 "," 9,367 "," 10,099 ",,,," 19,467 "," 9,367 "," 10,099 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,6 - 12," 17,644 "," 9,054 "," 8,589 ",,,," 17,644 "," 9,054 "," 8,589 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,13 - 14," 4,486 "," 2,951 "," 1,535 ",,,," 4,486 "," 2,951 "," 1,535 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,15 - 19," 13,796 "," 7,166 "," 6,630 ",,,," 13,796 "," 7,166 "," 6,630 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,20 - 24," 15,139 "," 7,731 "," 7,408 ",,,," 15,139 "," 7,731 "," 7,408 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,25 - 29," 16,543 "," 8,738 "," 7,805 ",,,," 16,543 "," 8,738 "," 7,805 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,30 - 34," 17,039 "," 8,725 "," 8,314 ",,,," 17,039 "," 8,725 "," 8,314 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,35 - 39," 18,535 "," 8,886 "," 9,649 ",,,," 18,535 "," 8,886 "," 9,649 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,40 - 44," 17,491 "," 10,495 "," 6,996 ",,,," 17,491 "," 10,495 "," 6,996 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,45 - 49," 22,964 "," 9,466 "," 13,498 ",,,," 22,964 "," 9,466 "," 13,498 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,50 - 54," 20,453 "," 10,302 "," 10,151 ",,,," 20,453 "," 10,302 "," 10,151 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,55 - 59," 16,250 "," 7,096 "," 9,154 ",,,," 16,250 "," 7,096 "," 9,154 "
ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,60 ปีขึ้นไป," 44,461 "," 19,373 "," 25,088 ",,,," 44,461 "," 19,373 "," 25,088 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,ยอดรวม," 601,740 "," 296,651 "," 305,090 ", 841 , 532 , 309 ," 600,899 "," 296,119 "," 304,781 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,0 - 5," 26,354 "," 13,523 "," 12,832 ", 532 , 532 , -   ," 25,822 "," 12,991 "," 12,832 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,6 - 12," 52,977 "," 30,204 "," 22,773 ", -   , -   , -   ," 52,977 "," 30,204 "," 22,773 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,13 - 14," 23,184 "," 9,390 "," 13,794 ", -   , -   , -   ," 23,184 "," 9,390 "," 13,794 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,15 - 19," 34,001 "," 17,811 "," 16,190 ", 309 , -   , 309 ," 33,692 "," 17,811 "," 15,881 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,20 - 24," 37,309 "," 19,217 "," 18,092 ", -   , -   , -   ," 37,309 "," 19,217 "," 18,092 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,25 - 29," 40,778 "," 21,717 "," 19,061 ", -   , -   , -   ," 40,778 "," 21,717 "," 19,061 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,30 - 34," 41,996 "," 21,692 "," 20,304 ", -   , -   , -   ," 41,996 "," 21,692 "," 20,304 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,35 - 39," 45,654 "," 22,086 "," 23,568 ", -   , -   , -   ," 45,654 "," 22,086 "," 23,568 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,40 - 44," 49,886 "," 27,317 "," 22,568 ", -   , -   , -   ," 49,886 "," 27,317 "," 22,568 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,45 - 49," 49,776 "," 22,297 "," 27,480 ", -   , -   , -   ," 49,776 "," 22,297 "," 27,480 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,50 - 54," 47,561 "," 26,688 "," 20,873 ", -   , -   , -   ," 47,561 "," 26,688 "," 20,873 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,55 - 59," 42,834 "," 16,557 "," 26,277 ", -   , -   , -   ," 42,834 "," 16,557 "," 26,277 "
ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,60 ปีขึ้นไป," 109,430 "," 48,152 "," 61,278 ", -   , -   , -   ," 109,430 "," 48,152 "," 61,278 "
ภาคกลาง,ปราจีนบุรี,รวม,ยอดรวม," 648,011 "," 315,083 "," 332,926 "," 4,433 "," 1,639 "," 2,793 "," 643,578 "," 313,444 "," 330,133 "
ภาคกลาง,ปราจีนบุรี,รวม,0 - 5," 32,795 "," 19,356 "," 13,439 ", 189 , -   , 189 ," 32,606 "," 19,356 "," 13,250 "
ภาคกลาง,ปราจีนบุรี,รวม,6 - 12," 57,375 "," 27,762 "," 29,611 "," 1,690 ", 119 ," 1,570 "," 55,685 "," 27,643 "," 28,041 "
ภาคกลาง,ปราจีนบุรี,รวม,13 - 14," 19,314 "," 9,013 "," 10,300 ", -   , -   , -   ," 19,314 "," 9,013 "," 10,300 "
ภาคกลาง,ปราจีนบุรี,รวม,15 - 19," 36,021 "," 18,660 "," 17,361 ", -   , -   , -   ," 36,021 "," 18,660 "," 17,361 "
ภาคกลาง,ปราจีนบุรี,รวม,20 - 24," 44,599 "," 24,713 "," 19,886 ", -   , -   , -   ," 44,599 "," 24,713 "," 19,886 "
ภาคกลาง,ปราจีนบุรี,รวม,25 - 29," 41,639 "," 21,810 "," 19,829 "," 1,020 ", 565 , 455 ," 40,619 "," 21,245 "," 19,374 "
ภาคกลาง,ปราจีนบุรี,รวม,30 - 34," 43,681 "," 21,645 "," 22,036 ", 264 , 57 , 207 ," 43,417 "," 21,588 "," 21,829 "
ภาคกลาง,ปราจีนบุรี,รวม,35 - 39," 48,294 "," 23,150 "," 25,144 ", 499 , 127 , 372 ," 47,795 "," 23,023 "," 24,772 "
ภาคกลาง,ปราจีนบุรี,รวม,40 - 44," 61,022 "," 29,737 "," 31,285 ", 189 , 189 , -   ," 60,833 "," 29,548 "," 31,285 "
ภาคกลาง,ปราจีนบุรี,รวม,45 - 49," 44,201 "," 21,265 "," 22,937 ", 582 , 582 , -   ," 43,619 "," 20,683 "," 22,937 "
ภาคกลาง,ปราจีนบุรี,รวม,50 - 54," 41,732 "," 17,598 "," 24,134 ", -   , -   , -   ," 41,732 "," 17,598 "," 24,134 "
ภาคกลาง,ปราจีนบุรี,รวม,55 - 59," 57,302 "," 28,744 "," 28,558 ", -   , -   , -   ," 57,302 "," 28,744 "," 28,558 "
ภาคกลาง,ปราจีนบุรี,รวม,60 ปีขึ้นไป," 120,036 "," 51,630 "," 68,406 ", -   , -   , -   ," 120,036 "," 51,630 "," 68,406 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,ยอดรวม," 92,191 "," 43,484 "," 48,706 "," 1,721 ", 844 , 876 ," 90,470 "," 42,640 "," 47,830 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,0 - 5," 3,524 "," 1,560 "," 1,964 ", 189 , -   , 189 ," 3,335 "," 1,560 "," 1,775 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,6 - 12," 8,754 "," 4,910 "," 3,842 ", 228 , 119 , 108 ," 8,526 "," 4,791 "," 3,734 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,13 - 14," 3,276 "," 1,277 "," 1,999 ", -   , -   , -   ," 3,276 "," 1,277 "," 1,999 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,15 - 19," 5,115 "," 2,575 "," 2,540 ", -   , -   , -   ," 5,115 "," 2,575 "," 2,540 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,20 - 24," 6,320 "," 3,411 "," 2,909 ", -   , -   , -   ," 6,320 "," 3,411 "," 2,909 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,25 - 29," 5,911 "," 3,010 "," 2,901 ", 249 , 249 , -   ," 5,662 "," 2,761 "," 2,901 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,30 - 34," 6,211 "," 2,986 "," 3,225 ", 264 , 57 , 207 ," 5,947 "," 2,929 "," 3,018 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,35 - 39," 6,871 "," 3,194 "," 3,677 ", 499 , 127 , 372 ," 6,372 "," 3,067 "," 3,305 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,40 - 44," 7,571 "," 3,199 "," 4,372 ", 189 , 189 , -   ," 7,382 "," 3,010 "," 4,372 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,45 - 49," 7,400 "," 3,840 "," 3,561 ", 103 , 103 , -   ," 7,297 "," 3,737 "," 3,561 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,50 - 54," 6,610 "," 3,002 "," 3,608 ", -   , -   , -   ," 6,610 "," 3,002 "," 3,608 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,55 - 59," 7,496 "," 3,394 "," 4,102 ", -   , -   , -   ," 7,496 "," 3,394 "," 4,102 "
ภาคกลาง,ปราจีนบุรี,ในเขตเทศบาล,60 ปีขึ้นไป," 17,132 "," 7,126 "," 10,006 ", -   , -   , -   ," 17,132 "," 7,126 "," 10,006 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,ยอดรวม," 555,820 "," 271,599 "," 284,220 "," 2,712 ", 795 ," 1,917 "," 553,108 "," 270,804 "," 282,303 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,0 - 5," 29,271 "," 17,796 "," 11,475 ", -   , -   , -   ," 29,271 "," 17,796 "," 11,475 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,6 - 12," 48,621 "," 22,852 "," 25,769 "," 1,462 ", -   ," 1,462 "," 47,159 "," 22,852 "," 24,307 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,13 - 14," 16,038 "," 7,736 "," 8,301 ", -   , -   , -   ," 16,038 "," 7,736 "," 8,301 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,15 - 19," 30,906 "," 16,085 "," 14,821 ", -   , -   , -   ," 30,906 "," 16,085 "," 14,821 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,20 - 24," 38,279 "," 21,302 "," 16,977 ", -   , -   , -   ," 38,279 "," 21,302 "," 16,977 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,25 - 29," 35,728 "," 18,800 "," 16,928 ", 771 , 316 , 455 ," 34,957 "," 18,484 "," 16,473 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,30 - 34," 37,470 "," 18,659 "," 18,811 ", -   , -   , -   ," 37,470 "," 18,659 "," 18,811 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,35 - 39," 41,423 "," 19,956 "," 21,467 ", -   , -   , -   ," 41,423 "," 19,956 "," 21,467 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,40 - 44," 53,451 "," 26,538 "," 26,913 ", -   , -   , -   ," 53,451 "," 26,538 "," 26,913 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,45 - 49," 36,801 "," 17,425 "," 19,376 ", 479 , 479 , -   ," 36,322 "," 16,946 "," 19,376 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,50 - 54," 35,122 "," 14,596 "," 20,526 ", -   , -   , -   ," 35,122 "," 14,596 "," 20,526 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,55 - 59," 49,806 "," 25,350 "," 24,456 ", -   , -   , -   ," 49,806 "," 25,350 "," 24,456 "
ภาคกลาง,ปราจีนบุรี,นอกเขตเทศบาล,60 ปีขึ้นไป," 102,904 "," 44,504 "," 58,400 ", -   , -   , -   ," 102,904 "," 44,504 "," 58,400 "
ภาคกลาง,นครนายก,รวม,ยอดรวม," 296,404 "," 143,860 "," 152,545 "," 2,209 "," 1,129 "," 1,082 "," 294,195 "," 142,731 "," 151,463 "
ภาคกลาง,นครนายก,รวม,0 - 5," 13,100 "," 6,559 "," 6,541 ", 29 , -   , 29 ," 13,071 "," 6,559 "," 6,512 "
ภาคกลาง,นครนายก,รวม,6 - 12," 27,467 "," 13,371 "," 14,096 ", 133 , -   , 133 ," 27,334 "," 13,371 "," 13,963 "
ภาคกลาง,นครนายก,รวม,13 - 14," 7,523 "," 4,818 "," 2,704 ", -   , -   , -   ," 7,523 "," 4,818 "," 2,704 "
ภาคกลาง,นครนายก,รวม,15 - 19," 21,147 "," 11,166 "," 9,981 ", 469 , 409 , 60 ," 20,678 "," 10,757 "," 9,921 "
ภาคกลาง,นครนายก,รวม,20 - 24," 19,094 "," 10,269 "," 8,825 ", 497 , 323 , 174 ," 18,597 "," 9,946 "," 8,651 "
ภาคกลาง,นครนายก,รวม,25 - 29," 15,384 "," 8,250 "," 7,134 ", -   , -   , -   ," 15,384 "," 8,250 "," 7,134 "
ภาคกลาง,นครนายก,รวม,30 - 34," 16,360 "," 8,364 "," 7,996 ", 248 , 20 , 228 ," 16,112 "," 8,344 "," 7,768 "
ภาคกลาง,นครนายก,รวม,35 - 39," 18,934 "," 9,039 "," 9,895 ", 57 , 25 , 33 ," 18,877 "," 9,014 "," 9,862 "
ภาคกลาง,นครนายก,รวม,40 - 44," 21,924 "," 10,332 "," 11,594 ", 334 , 27 , 308 ," 21,590 "," 10,305 "," 11,286 "
ภาคกลาง,นครนายก,รวม,45 - 49," 24,588 "," 12,188 "," 12,400 ", 306 , 306 , -   ," 24,282 "," 11,882 "," 12,400 "
ภาคกลาง,นครนายก,รวม,50 - 54," 23,950 "," 12,874 "," 11,075 ", 116 , 19 , 97 ," 23,834 "," 12,855 "," 10,978 "
ภาคกลาง,นครนายก,รวม,55 - 59," 24,097 "," 9,638 "," 14,460 ", 20 , -   , 20 ," 24,077 "," 9,638 "," 14,440 "
ภาคกลาง,นครนายก,รวม,60 ปีขึ้นไป," 62,836 "," 26,992 "," 35,844 ", -   , -   , -   ," 62,836 "," 26,992 "," 35,844 "
ภาคกลาง,นครนายก,ในเขตเทศบาล,ยอดรวม," 33,514 "," 15,623 "," 17,893 ", 628 , 204 , 426 ," 32,886 "," 15,419 "," 17,467 "
