ภาค,จังหวัด,สถานภาพแรงงาน,กำลังแรงงาน,กำลังแรงงานปัจจุบัน,รวม,ชาย,หญิง
ภาคเหนือ,แม่ฮ่องสอน,ผู้ไม่อยู่ในกำลังแรงงาน,เด็ก/ชรา/ป่วย/พิการจนไม่สามารถทำงานได้,ผู้ว่างงาน,4967.5,2335.5,2631.75
ภาคเหนือ,แม่ฮ่องสอน,ผู้ไม่อยู่ในกำลังแรงงาน,อื่นๆ,ผู้ว่างงาน,17844.665,9429.5125,8415.15
ภาคเหนือ,นครสวรรค์,ประชากรอายุ 15 ปีขึ้นไป,อื่นๆ,ผู้ว่างงาน,815668.75,386042.25,429626.5
ภาคเหนือ,นครสวรรค์,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,525731.455,281926.8525,243804.6025
ภาคเหนือ,นครสวรรค์,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,523100.2125,280085.475,243014.7375
ภาคเหนือ,นครสวรรค์,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,512626.3125,273665.75,238960.56
ภาคเหนือ,นครสวรรค์,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,10473.9,6419.7225,4054.175
ภาคเหนือ,นครสวรรค์,กำลังแรงงานรวม,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,2631.245,1841.38,789.865
ภาคเหนือ,นครสวรรค์,ผู้ไม่อยู่ในกำลังแรงงาน,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,289937.295,104115.3925,185821.8975
ภาคเหนือ,นครสวรรค์,ผู้ไม่อยู่ในกำลังแรงงาน,ทำงานบ้าน,ผู้ว่างงาน,78732.7225,6209.2875,72523.435
ภาคเหนือ,นครสวรรค์,ผู้ไม่อยู่ในกำลังแรงงาน,เรียนหนังสือ,ผู้ว่างงาน,57163.71,28497.815,28665.8925
ภาคเหนือ,นครสวรรค์,ผู้ไม่อยู่ในกำลังแรงงาน,เด็ก/ชรา/ป่วย/พิการจนไม่สามารถทำงานได้,ผู้ว่างงาน,31851.5,13707,18144.5
ภาคเหนือ,นครสวรรค์,ผู้ไม่อยู่ในกำลังแรงงาน,อื่นๆ,ผู้ว่างงาน,122189.3525,55701.2325,66487.8725
ภาคเหนือ,อุทัยธานี,ประชากรอายุ 15 ปีขึ้นไป,อื่นๆ,ผู้ว่างงาน,238775.25,111992,126783.25
ภาคเหนือ,อุทัยธานี,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,149104.92,79780.325,69324.5925
ภาคเหนือ,อุทัยธานี,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,148659.3375,79644.295,69015.0425
ภาคเหนือ,อุทัยธานี,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,147997.29,79225.2775,68772.0125
ภาคเหนือ,อุทัยธานี,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,662.0475,419.0175,243.03
ภาคเหนือ,อุทัยธานี,กำลังแรงงานรวม,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,445.5825,136.0325,309.55
ภาคเหนือ,อุทัยธานี,ผู้ไม่อยู่ในกำลังแรงงาน,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,89670.33,32211.675,57458.6575
ภาคเหนือ,อุทัยธานี,ผู้ไม่อยู่ในกำลังแรงงาน,ทำงานบ้าน,ผู้ว่างงาน,27077.12,2672.305,24404.815
ภาคเหนือ,อุทัยธานี,ผู้ไม่อยู่ในกำลังแรงงาน,เรียนหนังสือ,ผู้ว่างงาน,14424.6975,7373.0825,7051.615
ภาคเหนือ,อุทัยธานี,ผู้ไม่อยู่ในกำลังแรงงาน,เด็ก/ชรา/ป่วย/พิการจนไม่สามารถทำงานได้,ผู้ว่างงาน,10872.75,4677,6195.75
ภาคเหนือ,อุทัยธานี,ผู้ไม่อยู่ในกำลังแรงงาน,อื่นๆ,ผู้ว่างงาน,37295.74,17489.2025,19806.535
ภาคเหนือ,กำแพงเพชร,ประชากรอายุ 15 ปีขึ้นไป,อื่นๆ,ผู้ว่างงาน,625047.25,301234.75,323812.5
ภาคเหนือ,กำแพงเพชร,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,427724.77,231484.4925,196240.28
ภาคเหนือ,กำแพงเพชร,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,421571.5,227219.22,194352.28
ภาคเหนือ,กำแพงเพชร,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,407917.06,221192.8275,186724.235
ภาคเหนือ,กำแพงเพชร,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,13654.4375,6026.3925,7628.045
ภาคเหนือ,กำแพงเพชร,กำลังแรงงานรวม,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,6153.2725,4265.27,1888
ภาคเหนือ,กำแพงเพชร,ผู้ไม่อยู่ในกำลังแรงงาน,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,197322.4775,69750.255,127572.2225
ภาคเหนือ,กำแพงเพชร,ผู้ไม่อยู่ในกำลังแรงงาน,ทำงานบ้าน,ผู้ว่างงาน,56674.0425,4588.2925,52085.75
ภาคเหนือ,กำแพงเพชร,ผู้ไม่อยู่ในกำลังแรงงาน,เรียนหนังสือ,ผู้ว่างงาน,45076.1875,20558.7075,24517.48
ภาคเหนือ,กำแพงเพชร,ผู้ไม่อยู่ในกำลังแรงงาน,เด็ก/ชรา/ป่วย/พิการจนไม่สามารถทำงานได้,ผู้ว่างงาน,20769.75,10852.5,9917.5
ภาคเหนือ,กำแพงเพชร,ผู้ไม่อยู่ในกำลังแรงงาน,อื่นๆ,ผู้ว่างงาน,74802.3525,33750.7575,41051.5925
ภาคเหนือ,ตาก,ประชากรอายุ 15 ปีขึ้นไป,อื่นๆ,ผู้ว่างงาน,387511.25,188116.25,199395
ภาคเหนือ,ตาก,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,243780.2625,137436.1,106344.16
ภาคเหนือ,ตาก,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,237106.005,132451.525,104654.4825
ภาคเหนือ,ตาก,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,234022.0125,130389.8875,103632.125
ภาคเหนือ,ตาก,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,3083.9925,2061.635,1022.3575
